"source","target","action"
"GZMB","TUBA3C",-1
"GZMB","TUBA1A",-1
"GZMB","TUBAL3",-1
"GZMB","TUBA1C",-1
"GZMB","DFFA",-1
"GZMB","CASP7",1
"GZMB","LMNA",-1
"GZMB","LMNB1",-1
"GZMB","LMNB2",-1
"GZMB","PARP2",-1
"GZMB","PARP3",-1
"GZMB","PARP4",-1
"GZMB","MCL1",-1
"HBEGF","EGFR",1
"HBEGF","ERBB4",1
"HDAC1","RBPJL",-1
"HDAC1","RBPJ",-1
"HDAC2","RBPJL",-1
"HDAC2","RBPJ",-1
"HGF","PDGFRA",1
"HGF","PDGFRB",1
"HGF","EGFR",1
"HGF","ERBB2",1
"HGF","MET",1
"HGF","FLT4",1
"HGF","KDR",1
"HGF","FLT1",1
"HGF","IGF1R",1
"HIF1A","PDGFB",1
"HIF1A","TGFB1",1
"HIF1A","TGFB2",1
"HIF1A","TGFB3",1
"HIF1A","TGFA",1
"HIF1A","FIGF",1
"HIF1A","VEGFC",1
"HIF1A","VEGFA",1
"HIF1A","VEGFB",1
"HIF1A","PGF",1
"HIF1A","SLC2A1",1
"HLA-A","CD8A",1
"HLA-A","CD8B",1
"HLA-B","CD8A",1
"HLA-B","CD8B",1
"HLA-C","CD8A",1
"HLA-C","CD8B",1
"HLA-DMA","CD4",1
"HLA-DMB","CD4",1
"HLA-DOA","CD4",1
"HLA-DOB","CD4",1
"HLA-DPA1","CD4",1
"HLA-DPB1","CD4",1
"HLA-DQA1","CD4",1
"HLA-DQA2","CD4",1
"HLA-DQB1","CD4",1
"HLA-DRA","CD4",1
"HLA-DRB1","CD4",1
"HLA-DRB3","CD4",1
"HLA-DRB4","CD4",1
"HLA-DRB5","CD4",1
"HLA-E","CD8A",1
"HLA-E","CD8B",1
"HLA-F","CD8A",1
"HLA-F","CD8B",1
"HLA-G","CD8A",1
"HLA-G","CD8B",1
"HRAS","MOS",1
"HRAS","RAF1",1
"HRAS","BRAF",1
"HRAS","PIK3R5",1
"HRAS","PIK3CA",1
"HRAS","PIK3CB",1
"HRAS","PIK3CD",1
"HRAS","PIK3CG",1
"HRAS","PIK3R1",1
"HRAS","PIK3R2",1
"HRAS","PIK3R3",1
"HRAS","ARAF",1
"HRAS","MLLT4",1
"HRAS","ARHGEF6",1
"HRAS","RASSF1",1
"HRAS","RALGDS",1
"HRH1","GNA11",1
"HRH1","GNA15",1
"HRH1","GNAQ",1
"HRH1","GNA14",1
"HRH2","GNAL",1
"HRH2","GNAS",1
"HSP90AA1","AR",1
"HSP90AB1","AR",1
"HSP90B1","AR",1
"HSPA1A","MAPK8",-1
"HSPA1A","MAPK9",-1
"HSPA1A","MAPK10",-1
"HSPA1B","MAPK8",-1
"HSPA1B","MAPK9",-1
"HSPA1B","MAPK10",-1
"HSPA1L","MAPK8",-1
"HSPA1L","MAPK9",-1
"HSPA1L","MAPK10",-1
"HSPA2","MAPK8",-1
"HSPA2","MAPK9",-1
"HSPA2","MAPK10",-1
"HSPA6","MAPK8",-1
"HSPA6","MAPK9",-1
"HSPA6","MAPK10",-1
"HSPA8","MAPK8",-1
"HSPA8","MAPK9",-1
"HSPA8","MAPK10",-1
"HSPG2","DAG1",1
"HTR2A","GNA11",1
"HTR2A","GNA15",1
"HTR2A","GNAQ",1
"HTR2A","GNA14",1
"HTR2B","GNA11",1
"HTR2B","GNA15",1
"HTR2B","GNAQ",1
"HTR2B","GNA14",1
"HTR2C","GNA11",1
"HTR2C","GNA15",1
"HTR2C","GNAQ",1
"HTR2C","GNA14",1
"HTR4","GNAL",1
"HTR4","GNAS",1
"HTR5A","GNAL",1
"HTR5A","GNAS",1
"HTR6","GNAL",1
"HTR6","GNAS",1
"HTR7","GNAL",1
"HTR7","GNAS",1
"HTRA2","BIRC2",-1
"HTRA2","BIRC3",-1
"HTRA2","XIAP",-1
"HTRA2","BIRC5",-1
"IBSP","ITGAV",1
"IBSP","ITGB3",1
"IBSP","ITGB1",1
"IBSP","ITGB5",1
"IBSP","ITGA2",1
"IBSP","ITGA5",1
"IBSP","ITGB4",1
"IBSP","ITGB6",1
"IBSP","ITGB7",1
"IBSP","ITGB8",1
"IBSP","ITGA11",1
"IBSP","ITGA6",1
"IBSP","ITGA1",1
"IBSP","ITGA2B",1
"IBSP","ITGA3",1
"IBSP","ITGA4",1
"IBSP","ITGA7",1
"IBSP","ITGA9",1
"IBSP","ITGA10",1
"IBSP","ITGA8",1
"ICAM1","ITGB2",1
"ICAM1","ITGAL",1
"ICAM2","ITGB2",1
"ICAM2","ITGAL",1
"ICAM3","ITGB2",1
"ICAM3","ITGAL",1
"ICOSLG","CD28",1
"ICOSLG","ICOS",1
"ICOSLG","CTLA4",1
"IFNA1","IL20RB",1
"IFNA1","IL10RB",1
"IFNA1","IL22RA1",1
"IFNA1","IL2RG",1
"IFNA1","IL2RB",1
"IFNA1","CSF2RB",1
"IFNA1","LIFR",1
"IFNA1","IL6ST",1
"IFNA1","IFNLR1",1
"IFNA1","IL22RA2",1
"IFNA1","IL20RA",1
"IFNA1","IL10RA",1
"IFNA1","IFNGR2",1
"IFNA1","IFNGR1",1
"IFNA1","IFNAR2",1
"IFNA1","IFNAR1",1
"IFNA1","MPL",1
"IFNA1","PRLR",1
"IFNA1","GHR",1
"IFNA1","EPOR",1
"IFNA1","CRLF2",1
"IFNA1","IL7R",1
"IFNA1","IL21R",1
"IFNA1","IL15RA",1
"IFNA1","IL9R",1
"IFNA1","IL4R",1
"IFNA1","IL2RA",1
"IFNA1","IL5RA",1
"IFNA1","IL3RA",1
"IFNA1","CSF2RA",1
"IFNA1","IL12RB1",1
"IFNA1","IL23R",1
"IFNA1","IL12RB2",1
"IFNA1","IL13RA1",1
"IFNA1","LEPR",1
"IFNA1","CSF3R",1
"IFNA1","CNTFR",1
"IFNA1","OSMR",1
"IFNA1","IL11RA",1
"IFNA1","IL6R",1
"IFNA1","IL13RA2",1
"IFNA1","IL27RA",1
"IFNA10","IL20RB",1
"IFNA10","IL10RB",1
"IFNA10","IL22RA1",1
"IFNA10","IL2RG",1
"IFNA10","IL2RB",1
"IFNA10","CSF2RB",1
"IFNA10","LIFR",1
"IFNA10","IL6ST",1
"IFNA10","IFNLR1",1
"IFNA10","IL22RA2",1
"IFNA10","IL20RA",1
"IFNA10","IL10RA",1
"IFNA10","IFNGR2",1
"IFNA10","IFNGR1",1
"IFNA10","IFNAR2",1
"IFNA10","IFNAR1",1
"IFNA10","MPL",1
"IFNA10","PRLR",1
"IFNA10","GHR",1
"IFNA10","EPOR",1
"IFNA10","CRLF2",1
"IFNA10","IL7R",1
"IFNA10","IL21R",1
"IFNA10","IL15RA",1
"IFNA10","IL9R",1
"IFNA10","IL4R",1
"IFNA10","IL2RA",1
"IFNA10","IL5RA",1
"IFNA10","IL3RA",1
"IFNA10","CSF2RA",1
"IFNA10","IL12RB1",1
"IFNA10","IL23R",1
"IFNA10","IL12RB2",1
"IFNA10","IL13RA1",1
"IFNA10","LEPR",1
"IFNA10","CSF3R",1
"IFNA10","CNTFR",1
"IFNA10","OSMR",1
"IFNA10","IL11RA",1
"IFNA10","IL6R",1
"IFNA10","IL13RA2",1
"IFNA10","IL27RA",1
"IFNA13","IL20RB",1
"IFNA13","IL10RB",1
"IFNA13","IL22RA1",1
"IFNA13","IL2RG",1
"IFNA13","IL2RB",1
"IFNA13","CSF2RB",1
"IFNA13","LIFR",1
"IFNA13","IL6ST",1
"IFNA13","IFNLR1",1
"IFNA13","IL22RA2",1
"IFNA13","IL20RA",1
"IFNA13","IL10RA",1
"IFNA13","IFNGR2",1
"IFNA13","IFNGR1",1
"IFNA13","IFNAR2",1
"IFNA13","IFNAR1",1
"IFNA13","MPL",1
"IFNA13","PRLR",1
"IFNA13","GHR",1
"IFNA13","EPOR",1
"IFNA13","CRLF2",1
"IFNA13","IL7R",1
"IFNA13","IL21R",1
"IFNA13","IL15RA",1
"IFNA13","IL9R",1
"IFNA13","IL4R",1
"IFNA13","IL2RA",1
"IFNA13","IL5RA",1
"IFNA13","IL3RA",1
"IFNA13","CSF2RA",1
"IFNA13","IL12RB1",1
"IFNA13","IL23R",1
"IFNA13","IL12RB2",1
"IFNA13","IL13RA1",1
"IFNA13","LEPR",1
"IFNA13","CSF3R",1
"IFNA13","CNTFR",1
"IFNA13","OSMR",1
"IFNA13","IL11RA",1
"IFNA13","IL6R",1
"IFNA13","IL13RA2",1
"IFNA13","IL27RA",1
"IFNA14","IL20RB",1
"IFNA14","IL10RB",1
"IFNA14","IL22RA1",1
"IFNA14","IL2RG",1
"IFNA14","IL2RB",1
"IFNA14","CSF2RB",1
"IFNA14","LIFR",1
"IFNA14","IL6ST",1
"IFNA14","IFNLR1",1
"IFNA14","IL22RA2",1
"IFNA14","IL20RA",1
"IFNA14","IL10RA",1
"IFNA14","IFNGR2",1
"IFNA14","IFNGR1",1
"IFNA14","IFNAR2",1
"IFNA14","IFNAR1",1
"IFNA14","MPL",1
"IFNA14","PRLR",1
"IFNA14","GHR",1
"IFNA14","EPOR",1
"IFNA14","CRLF2",1
"IFNA14","IL7R",1
"IFNA14","IL21R",1
"IFNA14","IL15RA",1
"IFNA14","IL9R",1
"IFNA14","IL4R",1
"IFNA14","IL2RA",1
"IFNA14","IL5RA",1
"IFNA14","IL3RA",1
"IFNA14","CSF2RA",1
"IFNA14","IL12RB1",1
"IFNA14","IL23R",1
"IFNA14","IL12RB2",1
"IFNA14","IL13RA1",1
"IFNA14","LEPR",1
"IFNA14","CSF3R",1
"IFNA14","CNTFR",1
"IFNA14","OSMR",1
"IFNA14","IL11RA",1
"IFNA14","IL6R",1
"IFNA14","IL13RA2",1
"IFNA14","IL27RA",1
"IFNA16","IL20RB",1
"IFNA16","IL10RB",1
"IFNA16","IL22RA1",1
"IFNA16","IL2RG",1
"IFNA16","IL2RB",1
"IFNA16","CSF2RB",1
"IFNA16","LIFR",1
"IFNA16","IL6ST",1
"IFNA16","IFNLR1",1
"IFNA16","IL22RA2",1
"IFNA16","IL20RA",1
"IFNA16","IL10RA",1
"IFNA16","IFNGR2",1
"IFNA16","IFNGR1",1
"IFNA16","IFNAR2",1
"IFNA16","IFNAR1",1
"IFNA16","MPL",1
"IFNA16","PRLR",1
"IFNA16","GHR",1
"IFNA16","EPOR",1
"IFNA16","CRLF2",1
"IFNA16","IL7R",1
"IFNA16","IL21R",1
"IFNA16","IL15RA",1
"IFNA16","IL9R",1
"IFNA16","IL4R",1
"IFNA16","IL2RA",1
"IFNA16","IL5RA",1
"IFNA16","IL3RA",1
"IFNA16","CSF2RA",1
"IFNA16","IL12RB1",1
"IFNA16","IL23R",1
"IFNA16","IL12RB2",1
"IFNA16","IL13RA1",1
"IFNA16","LEPR",1
"IFNA16","CSF3R",1
"IFNA16","CNTFR",1
"IFNA16","OSMR",1
"IFNA16","IL11RA",1
"IFNA16","IL6R",1
"IFNA16","IL13RA2",1
"IFNA16","IL27RA",1
"IFNA17","IL20RB",1
"IFNA17","IL10RB",1
"IFNA17","IL22RA1",1
"IFNA17","IL2RG",1
"IFNA17","IL2RB",1
"IFNA17","CSF2RB",1
"IFNA17","LIFR",1
"IFNA17","IL6ST",1
"IFNA17","IFNLR1",1
"IFNA17","IL22RA2",1
"IFNA17","IL20RA",1
"IFNA17","IL10RA",1
"IFNA17","IFNGR2",1
"IFNA17","IFNGR1",1
"IFNA17","IFNAR2",1
"IFNA17","IFNAR1",1
"IFNA17","MPL",1
"IFNA17","PRLR",1
"IFNA17","GHR",1
"IFNA17","EPOR",1
"IFNA17","CRLF2",1
"IFNA17","IL7R",1
"IFNA17","IL21R",1
"IFNA17","IL15RA",1
"IFNA17","IL9R",1
"IFNA17","IL4R",1
"IFNA17","IL2RA",1
"IFNA17","IL5RA",1
"IFNA17","IL3RA",1
"IFNA17","CSF2RA",1
"IFNA17","IL12RB1",1
"IFNA17","IL23R",1
"IFNA17","IL12RB2",1
"IFNA17","IL13RA1",1
"IFNA17","LEPR",1
"IFNA17","CSF3R",1
"IFNA17","CNTFR",1
"IFNA17","OSMR",1
"IFNA17","IL11RA",1
"IFNA17","IL6R",1
"IFNA17","IL13RA2",1
"IFNA17","IL27RA",1
"IFNA2","IL20RB",1
"IFNA2","IL10RB",1
"IFNA2","IL22RA1",1
"IFNA2","IL2RG",1
"IFNA2","IL2RB",1
"IFNA2","CSF2RB",1
"IFNA2","LIFR",1
"IFNA2","IL6ST",1
"IFNA2","IFNLR1",1
"IFNA2","IL22RA2",1
"IFNA2","IL20RA",1
"IFNA2","IL10RA",1
"IFNA2","IFNGR2",1
"IFNA2","IFNGR1",1
"IFNA2","IFNAR2",1
"IFNA2","IFNAR1",1
"IFNA2","MPL",1
"IFNA2","PRLR",1
"IFNA2","GHR",1
"IFNA2","EPOR",1
"IFNA2","CRLF2",1
"IFNA2","IL7R",1
"IFNA2","IL21R",1
"IFNA2","IL15RA",1
"IFNA2","IL9R",1
"IFNA2","IL4R",1
"IFNA2","IL2RA",1
"IFNA2","IL5RA",1
"IFNA2","IL3RA",1
"IFNA2","CSF2RA",1
"IFNA2","IL12RB1",1
"IFNA2","IL23R",1
"IFNA2","IL12RB2",1
"IFNA2","IL13RA1",1
"IFNA2","LEPR",1
"IFNA2","CSF3R",1
"IFNA2","CNTFR",1
"IFNA2","OSMR",1
"IFNA2","IL11RA",1
"IFNA2","IL6R",1
"IFNA2","IL13RA2",1
"IFNA2","IL27RA",1
"IFNA21","IL20RB",1
"IFNA21","IL10RB",1
"IFNA21","IL22RA1",1
"IFNA21","IL2RG",1
"IFNA21","IL2RB",1
"IFNA21","CSF2RB",1
"IFNA21","LIFR",1
"IFNA21","IL6ST",1
"IFNA21","IFNLR1",1
"IFNA21","IL22RA2",1
"IFNA21","IL20RA",1
"IFNA21","IL10RA",1
"IFNA21","IFNGR2",1
"IFNA21","IFNGR1",1
"IFNA21","IFNAR2",1
"IFNA21","IFNAR1",1
"IFNA21","MPL",1
"IFNA21","PRLR",1
"IFNA21","GHR",1
"IFNA21","EPOR",1
"IFNA21","CRLF2",1
"IFNA21","IL7R",1
"IFNA21","IL21R",1
"IFNA21","IL15RA",1
"IFNA21","IL9R",1
"IFNA21","IL4R",1
"IFNA21","IL2RA",1
"IFNA21","IL5RA",1
"IFNA21","IL3RA",1
"IFNA21","CSF2RA",1
"IFNA21","IL12RB1",1
"IFNA21","IL23R",1
"IFNA21","IL12RB2",1
"IFNA21","IL13RA1",1
"IFNA21","LEPR",1
"IFNA21","CSF3R",1
"IFNA21","CNTFR",1
"IFNA21","OSMR",1
"IFNA21","IL11RA",1
"IFNA21","IL6R",1
"IFNA21","IL13RA2",1
"IFNA21","IL27RA",1
"IFNA4","IL20RB",1
"IFNA4","IL10RB",1
"IFNA4","IL22RA1",1
"IFNA4","IL2RG",1
"IFNA4","IL2RB",1
"IFNA4","CSF2RB",1
"IFNA4","LIFR",1
"IFNA4","IL6ST",1
"IFNA4","IFNLR1",1
"IFNA4","IL22RA2",1
"IFNA4","IL20RA",1
"IFNA4","IL10RA",1
"IFNA4","IFNGR2",1
"IFNA4","IFNGR1",1
"IFNA4","IFNAR2",1
"IFNA4","IFNAR1",1
"IFNA4","MPL",1
"IFNA4","PRLR",1
"IFNA4","GHR",1
"IFNA4","EPOR",1
"IFNA4","CRLF2",1
"IFNA4","IL7R",1
"IFNA4","IL21R",1
"IFNA4","IL15RA",1
"IFNA4","IL9R",1
"IFNA4","IL4R",1
"IFNA4","IL2RA",1
"IFNA4","IL5RA",1
"IFNA4","IL3RA",1
"IFNA4","CSF2RA",1
"IFNA4","IL12RB1",1
"IFNA4","IL23R",1
"IFNA4","IL12RB2",1
"IFNA4","IL13RA1",1
"IFNA4","LEPR",1
"IFNA4","CSF3R",1
"IFNA4","CNTFR",1
"IFNA4","OSMR",1
"IFNA4","IL11RA",1
"IFNA4","IL6R",1
"IFNA4","IL13RA2",1
"IFNA4","IL27RA",1
"IFNA5","IL20RB",1
"IFNA5","IL10RB",1
"IFNA5","IL22RA1",1
"IFNA5","IL2RG",1
"IFNA5","IL2RB",1
"IFNA5","CSF2RB",1
"IFNA5","LIFR",1
"IFNA5","IL6ST",1
"IFNA5","IFNLR1",1
"IFNA5","IL22RA2",1
"IFNA5","IL20RA",1
"IFNA5","IL10RA",1
"IFNA5","IFNGR2",1
"IFNA5","IFNGR1",1
"IFNA5","IFNAR2",1
"IFNA5","IFNAR1",1
"IFNA5","MPL",1
"IFNA5","PRLR",1
"IFNA5","GHR",1
"IFNA5","EPOR",1
"IFNA5","CRLF2",1
"IFNA5","IL7R",1
"IFNA5","IL21R",1
"IFNA5","IL15RA",1
"IFNA5","IL9R",1
"IFNA5","IL4R",1
"IFNA5","IL2RA",1
"IFNA5","IL5RA",1
"IFNA5","IL3RA",1
"IFNA5","CSF2RA",1
"IFNA5","IL12RB1",1
"IFNA5","IL23R",1
"IFNA5","IL12RB2",1
"IFNA5","IL13RA1",1
"IFNA5","LEPR",1
"IFNA5","CSF3R",1
"IFNA5","CNTFR",1
"IFNA5","OSMR",1
"IFNA5","IL11RA",1
"IFNA5","IL6R",1
"IFNA5","IL13RA2",1
"IFNA5","IL27RA",1
"IFNA6","IL20RB",1
"IFNA6","IL10RB",1
"IFNA6","IL22RA1",1
"IFNA6","IL2RG",1
"IFNA6","IL2RB",1
"IFNA6","CSF2RB",1
"IFNA6","LIFR",1
"IFNA6","IL6ST",1
"IFNA6","IFNLR1",1
"IFNA6","IL22RA2",1
"IFNA6","IL20RA",1
"IFNA6","IL10RA",1
"IFNA6","IFNGR2",1
"IFNA6","IFNGR1",1
"IFNA6","IFNAR2",1
"IFNA6","IFNAR1",1
"IFNA6","MPL",1
"IFNA6","PRLR",1
"IFNA6","GHR",1
"IFNA6","EPOR",1
"IFNA6","CRLF2",1
"IFNA6","IL7R",1
"IFNA6","IL21R",1
"IFNA6","IL15RA",1
"IFNA6","IL9R",1
"IFNA6","IL4R",1
"IFNA6","IL2RA",1
"IFNA6","IL5RA",1
"IFNA6","IL3RA",1
"IFNA6","CSF2RA",1
"IFNA6","IL12RB1",1
"IFNA6","IL23R",1
"IFNA6","IL12RB2",1
"IFNA6","IL13RA1",1
"IFNA6","LEPR",1
"IFNA6","CSF3R",1
"IFNA6","CNTFR",1
"IFNA6","OSMR",1
"IFNA6","IL11RA",1
"IFNA6","IL6R",1
"IFNA6","IL13RA2",1
"IFNA6","IL27RA",1
"IFNA7","IL20RB",1
"IFNA7","IL10RB",1
"IFNA7","IL22RA1",1
"IFNA7","IL2RG",1
"IFNA7","IL2RB",1
"IFNA7","CSF2RB",1
"IFNA7","LIFR",1
"IFNA7","IL6ST",1
"IFNA7","IFNLR1",1
"IFNA7","IL22RA2",1
"IFNA7","IL20RA",1
"IFNA7","IL10RA",1
"IFNA7","IFNGR2",1
"IFNA7","IFNGR1",1
"IFNA7","IFNAR2",1
"IFNA7","IFNAR1",1
"IFNA7","MPL",1
"IFNA7","PRLR",1
"IFNA7","GHR",1
"IFNA7","EPOR",1
"IFNA7","CRLF2",1
"IFNA7","IL7R",1
"IFNA7","IL21R",1
"IFNA7","IL15RA",1
"IFNA7","IL9R",1
"IFNA7","IL4R",1
"IFNA7","IL2RA",1
"IFNA7","IL5RA",1
"IFNA7","IL3RA",1
"IFNA7","CSF2RA",1
"IFNA7","IL12RB1",1
"IFNA7","IL23R",1
"IFNA7","IL12RB2",1
"IFNA7","IL13RA1",1
"IFNA7","LEPR",1
"IFNA7","CSF3R",1
"IFNA7","CNTFR",1
"IFNA7","OSMR",1
"IFNA7","IL11RA",1
"IFNA7","IL6R",1
"IFNA7","IL13RA2",1
"IFNA7","IL27RA",1
"IFNA8","IL20RB",1
"IFNA8","IL10RB",1
"IFNA8","IL22RA1",1
"IFNA8","IL2RG",1
"IFNA8","IL2RB",1
"IFNA8","CSF2RB",1
"IFNA8","LIFR",1
"IFNA8","IL6ST",1
"IFNA8","IFNLR1",1
"IFNA8","IL22RA2",1
"IFNA8","IL20RA",1
"IFNA8","IL10RA",1
"IFNA8","IFNGR2",1
"IFNA8","IFNGR1",1
"IFNA8","IFNAR2",1
"IFNA8","IFNAR1",1
"IFNA8","MPL",1
"IFNA8","PRLR",1
"IFNA8","GHR",1
"IFNA8","EPOR",1
"IFNA8","CRLF2",1
"IFNA8","IL7R",1
"IFNA8","IL21R",1
"IFNA8","IL15RA",1
"IFNA8","IL9R",1
"IFNA8","IL4R",1
"IFNA8","IL2RA",1
"IFNA8","IL5RA",1
"IFNA8","IL3RA",1
"IFNA8","CSF2RA",1
"IFNA8","IL12RB1",1
"IFNA8","IL23R",1
"IFNA8","IL12RB2",1
"IFNA8","IL13RA1",1
"IFNA8","LEPR",1
"IFNA8","CSF3R",1
"IFNA8","CNTFR",1
"IFNA8","OSMR",1
"IFNA8","IL11RA",1
"IFNA8","IL6R",1
"IFNA8","IL13RA2",1
"IFNA8","IL27RA",1
"IFNB1","IL20RB",1
"IFNB1","IL10RB",1
"IFNB1","IL22RA1",1
"IFNB1","IL2RG",1
"IFNB1","IL2RB",1
"IFNB1","CSF2RB",1
"IFNB1","LIFR",1
"IFNB1","IL6ST",1
"IFNB1","IFNLR1",1
"IFNB1","IL22RA2",1
"IFNB1","IL20RA",1
"IFNB1","IL10RA",1
"IFNB1","IFNGR2",1
"IFNB1","IFNGR1",1
"IFNB1","IFNAR2",1
"IFNB1","IFNAR1",1
"IFNB1","MPL",1
"IFNB1","PRLR",1
"IFNB1","GHR",1
"IFNB1","EPOR",1
"IFNB1","CRLF2",1
"IFNB1","IL7R",1
"IFNB1","IL21R",1
"IFNB1","IL15RA",1
"IFNB1","IL9R",1
"IFNB1","IL4R",1
"IFNB1","IL2RA",1
"IFNB1","IL5RA",1
"IFNB1","IL3RA",1
"IFNB1","CSF2RA",1
"IFNB1","IL12RB1",1
"IFNB1","IL23R",1
"IFNB1","IL12RB2",1
"IFNB1","IL13RA1",1
"IFNB1","LEPR",1
"IFNB1","CSF3R",1
"IFNB1","CNTFR",1
"IFNB1","OSMR",1
"IFNB1","IL11RA",1
"IFNB1","IL6R",1
"IFNB1","IL13RA2",1
"IFNB1","IL27RA",1
"IFNE","IL20RB",1
"IFNE","IL10RB",1
"IFNE","IL22RA1",1
"IFNE","IL2RG",1
"IFNE","IL2RB",1
"IFNE","CSF2RB",1
"IFNE","LIFR",1
"IFNE","IL6ST",1
"IFNE","IFNLR1",1
"IFNE","IL22RA2",1
"IFNE","IL20RA",1
"IFNE","IL10RA",1
"IFNE","IFNGR2",1
"IFNE","IFNGR1",1
"IFNE","IFNAR2",1
"IFNE","IFNAR1",1
"IFNE","MPL",1
"IFNE","PRLR",1
"IFNE","GHR",1
"IFNE","EPOR",1
"IFNE","CRLF2",1
"IFNE","IL7R",1
"IFNE","IL21R",1
"IFNE","IL15RA",1
"IFNE","IL9R",1
"IFNE","IL4R",1
"IFNE","IL2RA",1
"IFNE","IL5RA",1
"IFNE","IL3RA",1
"IFNE","CSF2RA",1
"IFNE","IL12RB1",1
"IFNE","IL23R",1
"IFNE","IL12RB2",1
"IFNE","IL13RA1",1
"IFNE","LEPR",1
"IFNE","CSF3R",1
"IFNE","CNTFR",1
"IFNE","OSMR",1
"IFNE","IL11RA",1
"IFNE","IL6R",1
"IFNE","IL13RA2",1
"IFNE","IL27RA",1
"IFNG","IL20RB",1
"IFNG","IL10RB",1
"IFNG","IL22RA1",1
"IFNG","IL2RG",1
"IFNG","IL2RB",1
"IFNG","CSF2RB",1
"IFNG","LIFR",1
"IFNG","IL6ST",1
"IFNG","IFNLR1",1
"IFNG","IL22RA2",1
"IFNG","IL20RA",1
"IFNG","IL10RA",1
"IFNG","IFNGR2",1
"IFNG","IFNGR1",1
"IFNG","IFNAR2",1
"IFNG","IFNAR1",1
"IFNG","MPL",1
"IFNG","PRLR",1
"IFNG","GHR",1
"IFNG","EPOR",1
"IFNG","CRLF2",1
"IFNG","IL7R",1
"IFNG","IL21R",1
"IFNG","IL15RA",1
"IFNG","IL9R",1
"IFNG","IL4R",1
"IFNG","IL2RA",1
"IFNG","IL5RA",1
"IFNG","IL3RA",1
"IFNG","CSF2RA",1
"IFNG","IL12RB1",1
"IFNG","IL23R",1
"IFNG","IL12RB2",1
"IFNG","IL13RA1",1
"IFNG","LEPR",1
"IFNG","CSF3R",1
"IFNG","CNTFR",1
"IFNG","OSMR",1
"IFNG","IL11RA",1
"IFNG","IL6R",1
"IFNG","IL13RA2",1
"IFNG","IL27RA",1
"IFNK","IL20RB",1
"IFNK","IL10RB",1
"IFNK","IL22RA1",1
"IFNK","IL2RG",1
"IFNK","IL2RB",1
"IFNK","CSF2RB",1
"IFNK","LIFR",1
"IFNK","IL6ST",1
"IFNK","IFNLR1",1
"IFNK","IL22RA2",1
"IFNK","IL20RA",1
"IFNK","IL10RA",1
"IFNK","IFNGR2",1
"IFNK","IFNGR1",1
"IFNK","IFNAR2",1
"IFNK","IFNAR1",1
"IFNK","MPL",1
"IFNK","PRLR",1
"IFNK","GHR",1
"IFNK","EPOR",1
"IFNK","CRLF2",1
"IFNK","IL7R",1
"IFNK","IL21R",1
"IFNK","IL15RA",1
"IFNK","IL9R",1
"IFNK","IL4R",1
"IFNK","IL2RA",1
"IFNK","IL5RA",1
"IFNK","IL3RA",1
"IFNK","CSF2RA",1
"IFNK","IL12RB1",1
"IFNK","IL23R",1
"IFNK","IL12RB2",1
"IFNK","IL13RA1",1
"IFNK","LEPR",1
"IFNK","CSF3R",1
"IFNK","CNTFR",1
"IFNK","OSMR",1
"IFNK","IL11RA",1
"IFNK","IL6R",1
"IFNK","IL13RA2",1
"IFNK","IL27RA",1
"IFNL1","IL20RB",1
"IFNL1","IL10RB",1
"IFNL1","IL22RA1",1
"IFNL1","IL2RG",1
"IFNL1","IL2RB",1
"IFNL1","CSF2RB",1
"IFNL1","LIFR",1
"IFNL1","IL6ST",1
"IFNL1","IFNLR1",1
"IFNL1","IL22RA2",1
"IFNL1","IL20RA",1
"IFNL1","IL10RA",1
"IFNL1","IFNGR2",1
"IFNL1","IFNGR1",1
"IFNL1","IFNAR2",1
"IFNL1","IFNAR1",1
"IFNL1","MPL",1
"IFNL1","PRLR",1
"IFNL1","GHR",1
"IFNL1","EPOR",1
"IFNL1","CRLF2",1
"IFNL1","IL7R",1
"IFNL1","IL21R",1
"IFNL1","IL15RA",1
"IFNL1","IL9R",1
"IFNL1","IL4R",1
"IFNL1","IL2RA",1
"IFNL1","IL5RA",1
"IFNL1","IL3RA",1
"IFNL1","CSF2RA",1
"IFNL1","IL12RB1",1
"IFNL1","IL23R",1
"IFNL1","IL12RB2",1
"IFNL1","IL13RA1",1
"IFNL1","LEPR",1
"IFNL1","CSF3R",1
"IFNL1","CNTFR",1
"IFNL1","OSMR",1
"IFNL1","IL11RA",1
"IFNL1","IL6R",1
"IFNL1","IL13RA2",1
"IFNL1","IL27RA",1
"IFNL2","IL20RB",1
"IFNL2","IL10RB",1
"IFNL2","IL22RA1",1
"IFNL2","IL2RG",1
"IFNL2","IL2RB",1
"IFNL2","CSF2RB",1
"IFNL2","LIFR",1
"IFNL2","IL6ST",1
"IFNL2","IFNLR1",1
"IFNL2","IL22RA2",1
"IFNL2","IL20RA",1
"IFNL2","IL10RA",1
"IFNL2","IFNGR2",1
"IFNL2","IFNGR1",1
"IFNL2","IFNAR2",1
"IFNL2","IFNAR1",1
"IFNL2","MPL",1
"IFNL2","PRLR",1
"IFNL2","GHR",1
"IFNL2","EPOR",1
"IFNL2","CRLF2",1
"IFNL2","IL7R",1
"IFNL2","IL21R",1
"IFNL2","IL15RA",1
"IFNL2","IL9R",1
"IFNL2","IL4R",1
"IFNL2","IL2RA",1
"IFNL2","IL5RA",1
"IFNL2","IL3RA",1
"IFNL2","CSF2RA",1
